,word,ort,pho,wf,img
3588,quad,_qua_d____,_kwad_____,53.0,3.2
3589,quaff,_qua_ff___,_kwaf_____,8.0,4.194245614035087
3590,quail,_quail____,_kwel_____,33.0,5.7
3591,quails,_quails___,_kwelz____,7.0,4.194245614035087
3592,quaint,_quaint___,_kwent____,78.0,2.4
3593,quake,_qua_ke___,_kwek_____,188.0,4.9
3594,quakes,_qua_kes__,_kweks____,16.0,4.194245614035087
3595,qualm,_qua_lm___,_kwalm____,3.0,1.8
3596,qualms,_qua_lms__,_kw@lmz___,79.0,4.194245614035087
3597,quark,_qua_rk___,_kwark____,1.0,4.194245614035087
3598,quart,_qua_rt___,_kwort____,14.0,5.0
3599,quarts,_qua_rts__,_kworts___,12.0,4.194245614035087
3600,quartz,_qua_rtz__,_kwortz___,25.0,5.0
3601,quash,_qua_sh___,_kwaS_____,77.0,4.194245614035087
3602,quashed,_qua_shed_,_kwaSt____,67.0,4.194245614035087
3603,quay,_quay_____,__ki______,0.0,1.9
3604,quays,_quays____,__kiz_____,1.0,4.194245614035087
3605,queen,_queen____,_kwin_____,440.0,6.6
3606,queens,_queens___,_kwinz____,205.0,4.194245614035087
3607,queer,_queer____,_kwir_____,1.0,4.0
3608,quell,_que_ll___,_kwEl_____,242.0,2.0
3609,quelled,_que_lled_,_kwEld____,34.0,4.194245614035087
3610,quells,_que_lls__,_kwElz____,1.0,4.194245614035087
3611,quench,_que_nch__,_kwEnC____,4.0,3.3
3612,quenched,_que_nched,_kwEnCt___,5.0,4.194245614035087
3613,quest,_que_st___,_kwEst____,397.0,4.0
3614,quests,_que_sts__,_kwEsts___,5.0,4.194245614035087
3615,queue,_queue____,__kY______,29.0,1.5
3616,quick,_qui_ck___,_kwIk_____,1993.0,2.9
3617,quid,_qui_d____,_kwId_____,56.0,4.194245614035087
3618,quill,_qui_ll___,_kwIl_____,19.0,4.9
3619,quills,_qui_lls__,_kwIlz____,0.0,4.194245614035087
3620,quilt,_qui_lt___,_kwIlt____,59.0,6.7
3621,quince,_qui_nce__,_kwIns____,1.0,4.194245614035087
3622,quint,_qui_nt___,_kwInt____,3.0,4.194245614035087
3623,quints,_qui_nts__,_kwInts___,1.0,4.194245614035087
3624,quip,_qui_p____,_kwIp_____,27.0,1.8
3625,quire,_qui_re___,_kwAr_____,0.0,4.194245614035087
3626,quirk,_qui_rk___,_kw^rk____,43.0,2.6
3627,quirks,_qui_rks__,_kw^rks___,63.0,4.194245614035087
3628,quit,_qui_t____,_kwIt_____,1197.0,2.9
3629,quite,_qui_te___,_kwAt_____,3513.0,2.5
3630,quits,_qui_ts___,_kwIts____,52.0,4.194245614035087
3631,quiz,_qui_z____,_kwIz_____,65.0,4.8
3632,quote,_quo_te___,_kwot_____,379.0,3.9
3633,quotes,_quo_tes__,_kwots____,550.0,4.194245614035087
3634,race,__ra_ce___,__res_____,2855.0,5.1
3635,rack,__ra_ck___,__r@k_____,94.0,5.3
3636,racks,__ra_cks__,__r@ks____,63.0,4.194245614035087
3637,raft,__ra_ft___,__r@ft____,115.0,6.0
3638,rafts,__ra_fts__,__r@fts___,9.0,4.194245614035087
3639,rag,__ra_g____,__r@g_____,39.0,6.3
3640,rage,__ra_ge___,__reJ_____,228.0,3.6
3641,rags,__ra_gs___,__r@gz____,47.0,4.194245614035087
3642,raid,__raid____,__red_____,446.0,3.4
3643,raids,__raids___,__redz____,334.0,4.194245614035087
3644,rail,__rail____,__rel_____,1331.0,5.6
3645,rails,__rails___,__relz____,83.0,4.194245614035087
3646,rain,__rain____,__ren_____,1038.0,6.3
3647,rains,__rains___,__renz____,323.0,4.194245614035087
3648,raise,__raise___,__rez_____,8333.0,4.0
3649,raised,__raised__,__rezd____,7572.0,4.194245614035087
3650,rake,__ra_ke___,__rek_____,56.0,6.2
3651,rakes,__ra_kes__,__reks____,17.0,4.194245614035087
3652,ram,__ra_m____,__r@m_____,153.0,5.3
3653,rammed,__ra_mmed_,__r@md____,30.0,4.194245614035087
3654,ramp,__ra_mp___,__r@mp____,72.0,5.5
3655,ramps,__ra_mps__,__r@mps___,27.0,4.194245614035087
3656,rams,__ra_ms___,__r@mz____,69.0,4.194245614035087
3657,ran,__ra_n____,__r@n_____,2226.0,4.3
3658,ranch,__ra_nch__,__r@nC____,332.0,5.8
3659,rang,__ra_ng___,__r@ng____,93.0,3.4
3660,range,__ra_nge__,__renJ____,7978.0,3.5
3661,rank,__ra_nk___,__r@nk____,821.0,3.4
3662,ranks,__ra_nks__,__r@nks___,1305.0,4.194245614035087
3663,rant,__ra_nt___,__r@nt____,4.0,2.6
3664,rants,__ra_nts__,__r@nts___,5.0,4.194245614035087
3665,rap,__ra_p____,__r@p_____,142.0,4.3
3666,rape,__ra_pe___,__rep_____,215.0,4.8
3667,raped,__ra_ped__,__rept____,67.0,4.194245614035087
3668,rapes,__ra_pes__,__reps____,19.0,4.194245614035087
3669,rapped,__ra_pped_,__r@pt____,6.0,4.194245614035087
3670,raps,__ra_ps___,__r@ps____,5.0,4.194245614035087
3671,rapt,__ra_pt___,__r@pt____,13.0,2.4
3672,rare,__ra_re___,__rEr_____,1286.0,2.5
3673,rash,__ra_sh___,__r@S_____,249.0,5.5
3674,rasp,__ra_sp___,__r@sp____,1.0,2.8
3675,rasps,__ra_sps__,__r@sps___,7.0,4.194245614035087
3676,rat,__ra_t____,__r@t_____,155.0,6.8
3677,ratch,__ra_tch__,__r@tC____,0.0,4.194245614035087
3678,rate,__ra_te___,__ret_____,34080.0,2.6
3679,rates,__ra_tes__,__rets____,25283.0,4.194245614035087
3680,rats,__ra_ts___,__r@ts____,170.0,4.194245614035087
3681,rave,__ra_ve___,__rev_____,44.0,3.9
3682,raved,__ra_ved__,__revd____,9.0,4.194245614035087
3683,raves,__ra_ves__,__revz____,23.0,4.194245614035087
3684,raw,__raw_____,__ra______,1422.0,4.3
3685,ray,__ray_____,__re______,803.0,4.3
3686,rays,__rays____,__rez_____,174.0,4.2
3687,raze,__ra_ze___,__rez_____,12.0,4.194245614035087
3688,reach,__reach___,__riC_____,4163.0,4.3
3689,reached,__reached_,__riCt____,11403.0,4.194245614035087
3690,read,__read____,__rid_____,3244.0,4.194245614035087
3691,reads,__reads___,__ridz____,405.0,4.194245614035087
3692,real,__real____,__ril_____,17573.0,4.194245614035087
3693,realm,__realm___,__rElm____,171.0,2.7
3694,realms,__realms__,__rElmz___,16.0,4.194245614035087
3695,ream,__ream____,__rim_____,4.0,2.2
3696,reams,__reams___,__rimz____,51.0,4.194245614035087
3697,reap,__reap____,__rip_____,406.0,3.0
3698,reaped,__reaped__,__ript____,171.0,4.194245614035087
3699,reaps,__reaps___,__rips____,18.0,4.194245614035087
3700,rear,__rear____,__rir_____,483.0,4.5
3701,red,__re_d____,__rEd_____,2929.0,6.0
3702,reed,__reed____,__rid_____,733.0,3.9
3703,reeds,__reeds___,__ridz____,14.0,4.194245614035087
3704,reef,__reef____,__rif_____,48.0,4.3
3705,reefs,__reefs___,__rifs____,31.0,4.194245614035087
3706,reek,__reek____,__rik_____,7.0,3.0
3707,reeked,__reeked__,__rikt____,5.0,4.194245614035087
3708,reeks,__reeks___,__riks____,13.0,4.194245614035087
3709,reel,__reel____,__ril_____,61.0,5.0
3710,reels,__reels___,__rilz____,32.0,4.194245614035087
3711,ref,__re_f____,__rEf_____,17.0,4.194245614035087
3712,refs,__re_fs___,__rEfs____,1.0,4.194245614035087
3713,reign,__reign___,__ren_____,180.0,2.8
3714,reigns,__reigns__,__renz____,43.0,4.194245614035087
3715,rein,__rein____,__ren_____,242.0,3.7
3716,reins,__reins___,__renz____,139.0,4.194245614035087
3717,rend,__re_nd___,__rEnd____,1.0,1.6
3718,rends,__re_nds__,__rEndz___,0.0,4.194245614035087
3719,rent,__re_nt___,__rEnt____,1168.0,4.0
3720,rep,__re_p____,__rEp_____,6731.0,4.194245614035087
3721,reps,__re_ps___,__rEps____,167.0,4.194245614035087
3722,rest,__re_st___,__rEst____,5310.0,3.8
3723,rests,__re_sts__,__rEsts___,234.0,4.194245614035087
3724,ret,__re_t____,__rEt_____,13.0,4.194245614035087
3725,retch,__re_tch__,__rEtC____,2.0,2.8
3726,rev,__re_v____,__rEv_____,753.0,1.9
3727,rheum,_rheum____,__rum_____,0.0,4.194245614035087
3728,rheums,_rheums___,__rumz____,0.0,4.194245614035087
3729,rhyme,_rhy_me___,__rAm_____,25.0,3.7
3730,rhymes,_rhy_mes__,__rAmz____,32.0,4.194245614035087
3731,rib,__ri_b____,__rIb_____,33.0,6.5
3732,ribs,__ri_bs___,__rIbz____,55.0,4.194245614035087
3733,rice,__ri_ce___,__rAs_____,1209.0,6.8
3734,rich,__ri_ch___,__rIC_____,2515.0,4.3
3735,rick,__ri_ck___,__rIk_____,264.0,4.194245614035087
3736,ricks,__ri_cks__,__rIks____,23.0,4.194245614035087
3737,rid,__ri_d____,__rId_____,613.0,2.2
3738,ride,__ri_de___,__rAd_____,871.0,4.6
3739,rides,__ri_des__,__rAdz____,140.0,4.194245614035087
3740,ridge,__ri_dge__,__rIJ_____,273.0,4.9
3741,rife,__ri_fe___,__rAf_____,127.0,4.194245614035087
3742,rift,__ri_ft___,__rIft____,193.0,3.3
3743,rifts,__ri_fts__,__rIfts___,35.0,4.194245614035087
3744,rig,__ri_g____,__rIg_____,226.0,4.0
3745,right,__ri_ght__,__rAt_____,14304.0,3.6
3746,rigs,__ri_gs___,__rIgz____,268.0,4.194245614035087
3747,rile,__ri_le___,__rAl_____,13.0,1.7
3748,rill,__ri_ll___,__rIl_____,15.0,4.194245614035087
3749,rills,__ri_lls__,__rIlz____,0.0,4.194245614035087
3750,rim,__ri_m____,__rIm_____,173.0,4.7
3751,rime,__ri_me___,__rAm_____,1.0,4.194245614035087
3752,rimes,__ri_mes__,__rAmz____,1.0,4.194245614035087
3753,rims,__ri_ms___,__rImz____,20.0,4.194245614035087
3754,rind,__ri_nd___,__rAnd____,18.0,3.4
3755,rinds,__ri_nds__,__rAndz___,7.0,4.194245614035087
3756,ring,__ri_ng___,__rIng____,797.0,6.2
3757,rings,__ri_ngs__,__rIngz___,306.0,4.194245614035087
3758,rink,__ri_nk___,__rInk____,56.0,4.2
3759,rinks,__ri_nks__,__rInks___,14.0,4.194245614035087
3760,rinse,__ri_nse__,__rIns____,20.0,4.0
3761,rinsed,__ri_nsed_,__rInst___,6.0,4.194245614035087
3762,rip,__ri_p____,__rIp_____,147.0,4.7
3763,ripe,__ri_pe___,__rAp_____,264.0,4.7
3764,ripped,__ri_pped_,__rIpt____,159.0,4.194245614035087
3765,rips,__ri_ps___,__rIps____,17.0,4.194245614035087
3766,rise,__ri_se___,__rAz_____,13028.0,3.3
3767,risk,__ri_sk___,__rIsk____,7422.0,2.4
3768,risks,__ri_sks__,__rIsks___,2490.0,4.194245614035087
3769,rite,__ri_te___,__rAt_____,225.0,2.1
3770,rites,__ri_tes__,__rAts____,40.0,4.194245614035087
3771,rive,__ri_ve___,__rAv_____,1.0,4.194245614035087
3772,roach,__roach___,__roC_____,265.0,6.6
3773,road,__road____,__rod_____,2053.0,6.6
3774,roads,__roads___,__rodz____,562.0,4.194245614035087
3775,roam,__roam____,__rom_____,55.0,3.9
3776,roamed,__roamed__,__romd____,24.0,4.194245614035087
3777,roams,__roams___,__romz____,8.0,4.194245614035087
3778,roar,__roar____,__ror_____,71.0,4.1
3779,roared,__roared__,__rord____,88.0,4.194245614035087
3780,roars,__roars___,__rorz____,30.0,4.194245614035087
3781,roast,__roast___,__rost____,64.0,5.7
3782,roasts,__roasts__,__rosts___,8.0,4.194245614035087
3783,rob,__ro_b____,__rab_____,155.0,4.2
3784,robbed,__ro_bbed_,__rabd____,87.0,4.194245614035087
3785,robe,__ro_be___,__rob_____,27.0,5.9
3786,robes,__ro_bes__,__robz____,46.0,4.194245614035087
3787,robs,__ro_bs___,__rabz____,22.0,4.194245614035087
3788,rock,__ro_ck___,__rak_____,1783.0,6.4
3789,rocks,__ro_cks__,__raks____,261.0,4.194245614035087
3790,rod,__ro_d____,__rad_____,251.0,5.9
3791,rode,__ro_de___,__rod_____,154.0,3.7
3792,rods,__ro_ds___,__radz____,88.0,4.194245614035087
3793,roe,__roe_____,__ro______,148.0,2.0
3794,roes,__roes____,__roz_____,0.0,4.194245614035087
3795,rogue,__ro_gue__,__rog_____,65.0,4.0
3796,rogues,__ro_gues_,__rogz____,8.0,4.194245614035087
3797,role,__ro_le___,__rol_____,7040.0,3.4
3798,roles,__ro_les__,__rolz____,601.0,4.194245614035087
3799,roll,__ro_ll___,__rol_____,1082.0,4.5
3800,rolled,__ro_lled_,__rold____,486.0,4.194245614035087
3801,rolls,__ro_lls__,__rolz____,657.0,4.194245614035087
3802,rome,__ro_me___,__rom_____,440.0,4.194245614035087
3803,romp,__ro_mp___,__ramp____,25.0,3.3
3804,rood,__rood____,__rud_____,3.0,4.194245614035087
3805,roods,__roods___,__rudz____,0.0,4.194245614035087
3806,roof,__roof____,__ruf_____,415.0,6.4
3807,roofs,__roofs___,__rufs____,79.0,4.194245614035087
3808,rook,__rook____,__rUk_____,9.0,4.0
3809,rooks,__rooks___,__rUks____,2.0,4.194245614035087
3810,room,__room____,__rum_____,4228.0,5.6
3811,rooms,__rooms___,__rumz____,1065.0,4.194245614035087
3812,roost,__roost___,__rust____,28.0,4.4
3813,roosts,__roosts__,__rusts___,0.0,4.194245614035087
3814,root,__root____,__rut_____,435.0,6.0
3815,roots,__roots___,__ruts____,607.0,4.194245614035087
3816,rope,__ro_pe___,__rop_____,151.0,6.6
3817,ropes,__ro_pes__,__rops____,117.0,4.194245614035087
3818,rose,__ro_se___,__roz_____,34677.0,6.7
3819,rot,__ro_t____,__rat_____,44.0,3.6
3820,rote,__ro_te___,__rot_____,24.0,4.194245614035087
3821,rotes,__ro_tes__,__rots____,0.0,4.194245614035087
3822,rough,__rough___,__r^f_____,698.0,3.2
3823,round,__round___,__rWnd____,2742.0,5.4
3824,rouse,__rouse___,__rWz_____,131.0,4.194245614035087
3825,roused,__roused__,__rWst____,25.0,4.194245614035087
3826,rout,__rout____,__rWt_____,185.0,2.2
3827,route,__route___,__rut_____,1033.0,4.7
3828,routes,__routes__,__ruts____,982.0,4.194245614035087
3829,routs,__routs___,__rWts____,6.0,4.194245614035087
3830,rove,__ro_ve___,__rov_____,3.0,2.5
3831,roved,__ro_ved__,__rovd____,0.0,4.194245614035087
3832,roves,__ro_ves__,__rovz____,0.0,4.194245614035087
3833,row,__row_____,__ro______,1188.0,4.194245614035087
3834,rows,__rows____,__roz_____,123.0,4.194245614035087
3835,rub,__ru_b____,__r^b_____,98.0,4.4
3836,rubbed,__ru_bbed_,__r^bd____,47.0,4.194245614035087
3837,rubs,__ru_bs___,__r^bz____,17.0,4.194245614035087
3838,rude,__ru_de___,__rud_____,145.0,3.0
3839,ruff,__ru_ff___,__r^f_____,22.0,4.194245614035087
3840,rug,__ru_g____,__r^g_____,106.0,6.5
3841,rugs,__ru_gs___,__r^gz____,56.0,4.194245614035087
3842,rule,__ru_le___,__rul_____,5626.0,3.5
3843,rules,__ru_les__,__rulz____,7472.0,4.194245614035087
3844,rum,__ru_m____,__r^m_____,58.0,5.4
3845,rump,__ru_mp___,__r^mp____,11.0,4.7
3846,rumps,__ru_mps__,__r^mps___,5.0,4.194245614035087
3847,rums,__ru_ms___,__r^mz____,0.0,4.194245614035087
3848,run,__ru_n____,__r^n_____,10385.0,4.6
3849,rune,__ru_ne___,__run_____,4.0,4.194245614035087
3850,runes,__ru_nes__,__runz____,1.0,4.194245614035087
3851,rung,__ru_ng___,__r^ng____,50.0,3.9
3852,rungs,__ru_ngs__,__r^ngz___,21.0,4.194245614035087
3853,runs,__ru_ns___,__r^nz____,2648.0,4.194245614035087
3854,runt,__ru_nt___,__r^nt____,3.0,3.8
3855,runts,__ru_nts__,__r^nts___,0.0,4.194245614035087
3856,ruse,__ru_se___,__ruz_____,30.0,4.194245614035087
3857,rush,__ru_sh___,__r^S_____,1046.0,3.9
3858,rushed,__ru_shed_,__r^St____,441.0,4.194245614035087
3859,rust,__ru_st___,__r^st____,205.0,5.3
3860,rusts,__ru_sts__,__r^sts___,1.0,4.194245614035087
3861,rut,__ru_t____,__r^t_____,24.0,4.1
3862,ruts,__ru_ts___,__r^ts____,6.0,4.194245614035087
3863,rye,__rye_____,__rA______,44.0,3.9
3864,ryes,__ryes____,__rAz_____,0.0,4.194245614035087
3865,sack,__sa_ck___,__s@k_____,68.0,5.5
3866,sacks,__sa_cks__,__s@ks____,71.0,4.194245614035087
3867,sad,__sa_d____,__s@d_____,466.0,3.9
3868,safe,__sa_fe___,__sef_____,1757.0,4.1
3869,sag,__sa_g____,__s@g_____,48.0,3.6
3870,sage,__sa_ge___,__seJ_____,110.0,4.7
3871,sagged,__sa_gged_,__s@gd____,133.0,4.194245614035087
3872,sags,__sa_gs___,__s@gz____,11.0,4.194245614035087
3873,said,__said____,__sEd_____,345647.0,2.1
3874,sail,__sail____,__sel_____,144.0,6.0
3875,sailed,__sailed__,__seld____,98.0,4.194245614035087
3876,sails,__sails___,__selz____,69.0,4.194245614035087
3877,saint,__saint___,__sent____,526.0,5.5
3878,saints,__saints__,__sents___,76.0,4.194245614035087
3879,sake,__sa_ke___,__sek_____,288.0,2.3
3880,sakes,__sa_kes__,__seks____,5.0,4.194245614035087
3881,sale,__sa_le___,__sel_____,20646.0,3.8
3882,sales,__sa_les__,__selz____,47056.0,4.194245614035087
3883,salt,__sa_lt___,__salt____,892.0,6.2
3884,salts,__sa_lts__,__salts___,15.0,4.194245614035087
3885,salve,__sa_lve__,__s@v_____,19.0,2.6
3886,salves,__sa_lves_,__s@vz____,1.0,4.194245614035087
3887,same,__sa_me___,__sem_____,18021.0,2.4
3888,sand,__sa_nd___,__s@nd____,424.0,6.7
3889,sands,__sa_nds__,__s@ndz___,130.0,4.194245614035087
3890,sane,__sa_ne___,__sen_____,47.0,2.5
3891,sap,__sa_p____,__s@p_____,56.0,4.0
3892,sapped,__sa_pped_,__s@pt____,63.0,4.194245614035087
3893,saps,__sa_ps___,__s@ps____,10.0,4.194245614035087
3894,sash,__sa_sh___,__s@S_____,17.0,4.1
3895,sass,__sa_ss___,__s@s_____,50.0,4.194245614035087
3896,sat,__sa_t____,__s@t_____,642.0,3.7
3897,sate,__sa_te___,__set_____,6.0,4.194245614035087
3898,sauce,__sauce___,__sas_____,190.0,5.7
3899,save,__sa_ve___,__sev_____,2568.0,2.9
3900,saved,__sa_ved__,__sevd____,710.0,4.194245614035087
3901,saves,__sa_ves__,__sevz____,171.0,4.194245614035087
3902,saw,__saw_____,__sa______,3178.0,3.9
3903,sax,__sa_x____,__s@ks____,25.0,4.194245614035087
3904,say,__say_____,__se______,36626.0,2.8
3905,says,__says____,__sEz_____,111942.0,4.194245614035087
3906,scab,_sca_b____,_sk@b_____,14.0,5.7
3907,scabbed,_sca_bbed_,_sk@bd____,0.0,4.194245614035087
3908,scabs,_sca_bs___,_sk@bz____,7.0,4.194245614035087
3909,scads,_sca_ds___,_sk@dz____,6.0,4.194245614035087
3910,scald,_sca_ld___,_skald____,2.0,3.4
3911,scalds,_sca_lds__,_skaldz___,1.0,4.194245614035087
3912,scale,_sca_le___,_skel_____,2219.0,4.8
3913,scales,_sca_les__,_skelz____,207.0,4.194245614035087
3914,scalp,_sca_lp___,_sk@lp____,35.0,5.9
3915,scalps,_sca_lps__,_sk@lps___,8.0,4.194245614035087
3916,scamp,_sca_mp___,_sk@mp____,2.0,2.6
3917,scan,_sca_n____,_sk@n_____,94.0,3.7
3918,scanned,_sca_nned_,_sk@nd____,12.0,4.194245614035087
3919,scans,_sca_ns___,_sk@nz____,59.0,4.194245614035087
3920,scant,_sca_nt___,_sk@nt____,333.0,2.0
3921,scar,_sca_r____,_skar_____,39.0,6.2
3922,scarce,_sca_rce__,_skErs____,369.0,3.0
3923,scare,_sca_re___,_skEr_____,336.0,3.8
3924,scared,_sca_red__,_skErd____,404.0,4.194245614035087
3925,scares,_sca_res__,_skErz____,66.0,4.194245614035087
3926,scarf,_sca_rf___,_skarf____,40.0,6.5
3927,scars,_sca_rs___,_skarz____,61.0,4.194245614035087
3928,scarves,_sca_rves_,_skarvz___,26.0,4.194245614035087
3929,scat,_sca_t____,_sk@t_____,22.0,4.194245614035087
3930,scene,_sce_ne___,__sin_____,1309.0,3.8
3931,scenes,_sce_nes__,__sinz____,737.0,4.194245614035087
3932,scent,_sce_nt___,__sEnt____,69.0,3.8
3933,scents,_sce_nts__,__sEnts___,56.0,4.194245614035087
3934,scheme,sche_me___,_skim_____,1630.0,2.7
3935,schemes,sche_mes__,_skimz____,375.0,4.194245614035087
3936,schist,schi_st___,_skIst____,0.0,4.194245614035087
3937,school,school____,_skul_____,8144.0,6.5
3938,schools,schools___,_skulz____,3012.0,4.194245614035087
3939,scoff,_sco_ff___,_skaf_____,74.0,2.6
3940,scoffs,_sco_ffs__,_skafs____,93.0,4.194245614035087
3941,scold,_sco_ld___,_skold____,13.0,3.9
3942,scolds,_sco_lds__,_skoldz___,15.0,4.194245614035087
3943,sconce,_sco_nce__,_skans____,0.0,4.194245614035087
3944,scone,_sco_ne___,_skon_____,0.0,4.194245614035087
3945,scones,_sco_nes__,_skonz____,0.0,4.194245614035087
3946,scoop,_scoop____,_skup_____,71.0,4.7
3947,scooped,_scooped__,_skupt____,38.0,4.194245614035087
3948,scoops,_scoops___,_skups____,35.0,4.194245614035087
3949,scoot,_scoot____,_skut_____,7.0,4.194245614035087
3950,scoots,_scoots___,_skuts____,2.0,4.194245614035087
3951,scope,_sco_pe___,_skop_____,704.0,4.8
3952,scopes,_sco_pes__,_skops____,16.0,4.194245614035087
3953,scorch,_sco_rch__,_skorC____,4.0,3.9
3954,scorched,_sco_rched,_skorCt___,53.0,4.194245614035087
3955,score,_sco_re___,_skor_____,834.0,3.4
3956,scores,_sco_res__,_skorz____,944.0,4.194245614035087
3957,scorn,_sco_rn___,_skorn____,72.0,2.3
3958,scorns,_sco_rns__,_skornz___,15.0,4.194245614035087
3959,scot,_sco_t____,_skat_____,27.0,4.194245614035087
3960,scotch,_sco_tch__,_skatC____,193.0,5.2
3961,scots,_sco_ts___,_skats____,15.0,4.194245614035087
3962,scour,_scour____,_skWr_____,28.0,2.2
3963,scoured,_scoured__,_skWrd____,16.0,4.194245614035087
3964,scourge,_scourge__,_sk^rJ____,53.0,1.6
3965,scours,_scours___,_skWrz____,7.0,4.194245614035087
3966,scout,_scout____,_skWt_____,138.0,5.3
3967,scouts,_scouts___,_skWts____,89.0,4.194245614035087
3968,scow,_scow_____,_skW______,3.0,4.194245614035087
3969,scowl,_scowl____,_skWl_____,6.0,3.7
3970,scowled,_scowled__,_skWld____,1.0,4.194245614035087
3971,scowls,_scowls___,_skWlz____,5.0,4.194245614035087
3972,scram,scra_m____,skr@m_____,1.0,4.194245614035087
3973,scrap,scra_p____,skr@p_____,496.0,4.2
3974,scrape,scra_pe___,skrep_____,52.0,4.1
3975,scraped,scra_ped__,skrept____,39.0,4.194245614035087
3976,scrapes,scra_pes__,skreps____,13.0,4.194245614035087
3977,scraps,scra_ps___,skr@ps____,53.0,4.194245614035087
3978,scratch,scra_tch__,skr@tC____,262.0,4.7
3979,scratched,scra_tched,skr@tCt___,53.0,4.194245614035087
3980,scrawl,scrawl____,skral_____,8.0,2.5
3981,scrawled,scrawled__,skrald____,36.0,4.194245614035087
3982,scrawls,scrawls___,skralz____,2.0,4.194245614035087
3983,scream,scream____,skrim_____,90.0,4.5
3984,screamed,screamed__,skrimd____,73.0,4.194245614035087
3985,screams,screams___,skrimz____,71.0,4.194245614035087
3986,scree,scree_____,skri______,0.0,4.194245614035087
3987,screech,screech___,skriC_____,9.0,3.5
3988,screed,screed____,skrid_____,7.0,4.194245614035087
3989,screen,screen____,skrin_____,1406.0,6.2
3990,screens,screens___,skrinz____,602.0,4.194245614035087
3991,screw,screw_____,skru______,133.0,6.0
3992,screws,screws____,skruz_____,83.0,4.194245614035087
3993,scribe,scri_be___,skrAb_____,22.0,3.5
3994,scrimp,scri_mp___,skrImp____,8.0,4.194245614035087
3995,scrip,scri_p____,skrIp_____,21.0,4.194245614035087
3996,script,scri_pt___,skrIpt____,310.0,5.1
3997,scripts,scri_pts__,skrIpts___,135.0,4.194245614035087
3998,scrounge,scrounge__,skrWnJ____,9.0,4.194245614035087
3999,scrub,scru_b____,skr^b_____,55.0,4.9
4000,scrubbed,scru_bbed_,skr^bd____,44.0,4.194245614035087
4001,scrubs,scru_bs___,skr^bz____,6.0,4.194245614035087
4002,scruff,scru_ff___,skr^f_____,4.0,3.3
4003,scrum,scru_m____,skr^m_____,3.0,4.194245614035087
4004,scrunch,scru_nch__,skr^nC____,0.0,4.194245614035087
4005,scud,_scu_d____,_sk^d_____,30.0,4.194245614035087
4006,scuff,_scu_ff___,_sk^f_____,1.0,4.194245614035087
4007,scuffed,_scu_ffed_,_sk^ft____,15.0,4.194245614035087
4008,scuffs,_scu_ffs__,_sk^fs____,1.0,4.194245614035087
4009,scum,_scu_m____,_sk^m_____,14.0,3.8
4010,sea,__sea_____,__si______,2253.0,6.4
4011,seal,__seal____,__sil_____,304.0,5.5
4012,sealed,__sealed__,__sild____,315.0,4.194245614035087
4013,seals,__seals___,__silz____,115.0,4.194245614035087
4014,seam,__seam____,__sim_____,13.0,3.7
4015,seams,__seams___,__simz____,25.0,4.194245614035087
4016,sear,__sear____,__sir_____,28.0,2.7
4017,search,__search__,__s^rC____,1984.0,3.3
4018,seas,__seas____,__siz_____,111.0,4.194245614035087
4019,seat,__seat____,__sit_____,2219.0,6.2
4020,seats,__seats___,__sits____,3017.0,4.194245614035087
4021,sect,__se_ct___,__sEkt____,33.0,2.6
4022,sects,__se_cts__,__sEkts___,11.0,4.194245614035087
4023,see,__see_____,__si______,15633.0,3.0
4024,seed,__seed____,__sid_____,431.0,6.4
