,word,ort,pho,wf,cf,rcf,p
3316,pests,__pe_sts__,__pEsts___,68.0,68.0,8.246211251235321,7.700678032459045e-05
3317,pet,__pe_t____,__pEt_____,505.0,505.0,22.47220505424423,0.00020985542393933915
3318,pets,__pe_ts___,__pEts____,111.0,111.0,10.535653752852738,9.83866104570555e-05
3319,pew,__pew_____,__pY______,14.0,14.0,3.7416573867739413,3.4941257221614156e-05
3320,pews,__pews____,__pYz_____,18.0,18.0,4.242640687119285,3.961966161614174e-05
3321,phage,_pha_ge___,__feJ_____,0.0,0.0,0.0,0.0
3322,phase,_pha_se___,__fez_____,1431.0,1431.0,37.82856063875548,0.0003532598875232189
3323,phlegm,phle_gm___,_flEm_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
3324,phone,_pho_ne___,__fon_____,4578.0,4578.0,67.66091929614909,0.0006318476922377972
3325,phones,_pho_nes__,__fonz____,553.0,553.0,23.515952032609693,0.00021960239643721246
3326,phrase,phra_se___,_frez_____,430.0,430.0,20.73644135332772,0.00019364609216993389
3327,pi,__pi______,__pA______,38.0,38.0,6.164414002968976,5.756603372067974e-05
3328,pick,__pi_ck___,__pIk_____,1905.0,1905.0,43.64630568559039,0.00040758857268017234
3329,picked,__pi_cked_,__pIkt____,1513.0,1513.0,38.897300677553446,0.00036324025631130695
3330,picks,__pi_cks__,__pIks____,435.0,435.0,20.85665361461421,0.00019476868761591207
3331,pie,__pie_____,__pA______,326.0,326.0,18.05547008526779,0.00016860999265634185
3332,piece,__piece___,__pis_____,1850.0,1850.0,43.01162633521314,0.0004016616552362694
3333,pier,__pier____,__pir_____,220.0,220.0,14.832396974191326,0.0001385115055483893
3334,pierce,__pierce__,__pirs____,554.0,554.0,23.53720459187964,0.0002198008622675404
3335,pierced,__pierced_,__pirst___,36.0,36.0,6.0,5.60306627941804e-05
3336,piers,__piers___,__pirz____,38.0,38.0,6.164414002968976,5.756603372067974e-05
3337,pies,__pies____,__pAz_____,55.0,55.0,7.416198487095663,6.925575277419465e-05
3338,pig,__pi_g____,__pIg_____,200.0,200.0,14.142135623730951,0.0001320655387204725
3339,pigs,__pi_gs___,__pIgz____,236.0,236.0,15.362291495737216,0.00014345989575725951
3340,pike,__pi_ke___,__pAk_____,91.0,91.0,9.539392014169456,8.908307620123769e-05
3341,pikes,__pi_kes__,__pAks____,1.0,1.0,1.0,9.338443799030067e-06
3342,pile,__pi_le___,__pAl_____,299.0,299.0,17.291616465790582,0.00016147678856016825
3343,piled,__pi_led__,__pAld____,174.0,174.0,13.19090595827292,0.0001231825339496225
3344,piles,__pi_les__,__pAlz____,114.0,114.0,10.677078252031311,9.970729519444057e-05
3345,pill,__pi_ll___,__pIl_____,1330.0,1330.0,36.46916505762094,0.00034056524828814425
3346,pills,__pi_lls__,__pIlz____,326.0,326.0,18.05547008526779,0.00016860999265634185
3347,pimp,__pi_mp___,__pImp____,18.0,18.0,4.242640687119285,3.961966161614174e-05
3348,pimps,__pi_mps__,__pImps___,15.0,15.0,3.872983346207417,3.616763731313737e-05
3349,pin,__pi_n____,__pIn_____,219.0,219.0,14.798648586948742,0.00013819634813081654
3350,pinch,__pi_nch__,__pInC____,160.0,160.0,12.649110640673518,0.00011812300882564285
3351,pinched,__pi_nched,__pInCt___,69.0,69.0,8.306623862918075,7.757094010354248e-05
3352,pine,__pi_ne___,__pAn_____,207.0,207.0,14.38749456993816,0.00013435680945021776
3353,pines,__pi_nes__,__pAnz____,54.0,54.0,7.3484692283495345,6.862326689784396e-05
3354,ping,__pi_ng___,__pIng____,48.0,48.0,6.928203230275509,6.46986364941864e-05
3355,pinged,__pi_nged_,__pIngd___,0.0,0.0,0.0,0.0
3356,pings,__pi_ngs__,__pIngz___,0.0,0.0,0.0,0.0
3357,pink,__pi_nk___,__pInk____,414.0,414.0,20.346989949375804,0.00019000922212167556
3358,pins,__pi_ns___,__pInz____,101.0,101.0,10.04987562112089,9.385019867507981e-05
3359,pint,__pi_nt___,__pAnt____,49.0,49.0,7.0,6.536910659321046e-05
3360,pints,__pi_nts__,__pAnts___,19.0,19.0,4.358898943540674,4.0705332809906117e-05
3361,pipe,__pi_pe___,__pAp_____,638.0,638.0,25.25866188063018,0.000235876594410968
3362,pipes,__pi_pes__,__pAps____,212.0,212.0,14.560219778561036,0.00013596979410361823
3363,pis,__pi_s____,__pAz_____,0.0,0.0,0.0,0.0
3364,piss,__pi_ss___,__pIs_____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
3365,pit,__pi_t____,__pIt_____,759.0,759.0,27.54995462791182,0.0002572737029585828
3366,pitch,__pi_tch__,__pItC____,644.0,644.0,25.37715508089904,0.000236983136502246
3367,pith,__pi_th___,__pIT_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
3368,piths,__pi_ths__,__pITs____,0.0,0.0,0.0,0.0
3369,pits,__pi_ts___,__pIts____,397.0,397.0,19.924858845171276,0.00018606717452923906
3370,place,_pla_ce___,_ples_____,9034.0,9034.0,95.04735661763561,0.0008875943980201586
3371,plague,_pla_gue__,_pleg_____,167.0,167.0,12.922847983320086,0.00012067928961564366
3372,plagued,_pla_gued_,_plegd____,723.0,723.0,26.888659319497503,0.00025109823388639343
3373,plagues,_pla_gues_,_plegz____,44.0,44.0,6.6332495807108,6.194422841440755e-05
3374,plaid,_plaid____,_pl@d_____,39.0,39.0,6.244997998398398,5.8318562833098697e-05
3375,plaids,_plaids___,_pl@dz____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
3376,plain,_plain____,_plen_____,593.0,593.0,24.351591323771842,0.00022740596699399152
3377,plaint,_plaint___,_plent____,1.0,1.0,1.0,9.338443799030067e-06
3378,plan,_pla_n____,_pl@n_____,27353.0,10000.0,100.0,0.0009338443799030066
3379,plane,_pla_ne___,_plen_____,2252.0,2252.0,47.45524207081869,0.0004431581110477075
3380,planes,_pla_nes__,_plenz____,2164.0,2164.0,46.51881339845203,0.00043441332451901114
3381,plank,_pla_nk___,_pl@nk____,66.0,66.0,8.12403840463596,7.586587606285481e-05
3382,planks,_pla_nks__,_pl@nks___,37.0,37.0,6.082762530298219,5.680353603203584e-05
3383,plans,_pla_ns___,_pl@nz____,22972.0,10000.0,100.0,0.0009338443799030066
3384,plant,_pla_nt___,_pl@nt____,13641.0,10000.0,100.0,0.0009338443799030066
3385,plants,_pla_nts__,_pl@nts___,6163.0,6163.0,78.50477692471968,0.0007331124472668871
3386,plaque,_pla_que__,_pl@k_____,104.0,104.0,10.198039027185569,9.523381431568769e-05
3387,plaques,_pla_ques_,_pl@ks____,34.0,34.0,5.830951894845301,5.4452016564860716e-05
3388,plate,_pla_te___,_plet_____,428.0,428.0,20.688160865577203,0.00019319522754848592
3389,plates,_pla_tes__,_plets____,179.0,179.0,13.379088160259652,0.00012493986286685332
3390,play,_play_____,_ple______,5077.0,5077.0,71.25307010929424,0.0006653927907239933
3391,played,_played___,_pled_____,2605.0,2605.0,51.03920062069938,0.00047662670654382167
3392,plays,_plays____,_plez_____,1390.0,1390.0,37.282703764614496,0.00034816243378173916
3393,plea,_plea_____,_pli______,813.0,813.0,28.513154858766505,0.0002662684941816321
3394,pleach,_pleach___,_pliC_____,0.0,0.0,0.0,0.0
3395,plead,_plead____,_plid_____,471.0,471.0,21.702534414210707,0.0002026678979236226
3396,pleads,_pleads___,_plidz____,0.0,0.0,0.0,0.0
3397,pleas,_pleas____,_pliz_____,332.0,332.0,18.2208671582886,0.00017015454392727073
3398,please,_please___,_pliz_____,539.0,539.0,23.2163735324878,0.00021680479945042645
3399,pleased,_pleased__,_plizd____,1312.0,1312.0,36.22154055254967,0.00033825282076427354
3400,pleat,_pleat____,_plit_____,0.0,0.0,0.0,0.0
3401,pleats,_pleats___,_plits____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
3402,pled,_ple_d____,_plEd_____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
3403,pledge,_ple_dge__,_plEJ_____,848.0,848.0,29.120439557122072,0.00027193958820723646
3404,plied,_plied____,_plAd_____,16.0,16.0,4.0,3.735377519612027e-05
3405,plies,_plies____,_plAz_____,4.0,4.0,2.0,1.8676887598060133e-05
3406,plight,_pli_ght__,_plAt_____,321.0,321.0,17.916472867168917,0.000167311974946904
3407,plights,_pli_ghts_,_plAts____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
3408,plod,_plo_d____,_plad_____,9.0,9.0,3.0,2.80153313970902e-05
3409,plop,_plo_p____,_plap_____,14.0,14.0,3.7416573867739413,3.4941257221614156e-05
3410,plopped,_plo_pped_,_plapt____,15.0,15.0,3.872983346207417,3.616763731313737e-05
3411,plops,_plo_ps___,_plaps____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
3412,plot,_plo_t____,_plat_____,549.0,549.0,23.430749027719962,0.00021880673296454124
3413,plots,_plo_ts___,_plats____,140.0,140.0,11.832159566199232,0.0001104939571301075
3414,plough,_plough___,_plW______,190.0,190.0,13.784048752090222,0.00012872156459448506
3415,plow,_plow_____,_plW______,90.0,90.0,9.486832980505138,8.859225661923213e-05
3416,plowed,_plowed___,_plWd_____,62.0,62.0,7.874007874011811,7.353098000457952e-05
3417,plows,_plows____,_plWz_____,34.0,34.0,5.830951894845301,5.4452016564860716e-05
3418,ploy,_ploy_____,_plO______,250.0,250.0,15.811388300841896,0.00014765376103205354
3419,pluck,_plu_ck___,_pl^k_____,36.0,36.0,6.0,5.60306627941804e-05
3420,plucked,_plu_cked_,_pl^kt____,60.0,60.0,7.745966692414834,7.233527462627474e-05
3421,plucks,_plu_cks__,_pl^ks____,15.0,15.0,3.872983346207417,3.616763731313737e-05
3422,plug,_plu_g____,_pl^g_____,322.0,322.0,17.944358444926362,0.0001675723828475954
3423,plugs,_plu_gs___,_pl^gz____,48.0,48.0,6.928203230275509,6.46986364941864e-05
3424,plum,_plu_m____,_pl^m_____,155.0,155.0,12.449899597988733,0.00011626268769938479
3425,plume,_plu_me___,_plum_____,24.0,24.0,4.898979485566356,4.574884459856264e-05
3426,plumes,_plu_mes__,_plumz____,18.0,18.0,4.242640687119285,3.961966161614174e-05
3427,plump,_plu_mp___,_pl^mp____,57.0,57.0,7.54983443527075,7.05037045657578e-05
3428,plums,_plu_ms___,_pl^mz____,18.0,18.0,4.242640687119285,3.961966161614174e-05
3429,plunge,_plu_nge__,_pl^nJ____,1841.0,1841.0,42.906875905849866,0.00040068344923873626
3430,plunged,_plu_nged_,_pl^nJd___,1946.0,1946.0,44.11349000022555,0.0004119513471461812
3431,plunk,_plu_nk___,_pl^nk____,24.0,24.0,4.898979485566356,4.574884459856264e-05
3432,plunked,_plu_nked_,_pl^nkt___,38.0,38.0,6.164414002968976,5.756603372067974e-05
3433,plunks,_plu_nks__,_pl^nks___,3.0,3.0,1.7320508075688772,1.61746591235466e-05
3434,plus,_plu_s____,_pl^s_____,5219.0,5219.0,72.24264668462804,0.0006746338959575847
3435,plush,_plu_sh___,_pl^S_____,82.0,82.0,9.055385138137417,8.456320519106838e-05
3436,ply,_ply______,_plA______,104.0,104.0,10.198039027185569,9.523381431568769e-05
3437,poach,__poach___,__poC_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
3438,poached,__poached_,__poCt____,20.0,20.0,4.47213595499958,4.176279027738523e-05
3439,pock,__po_ck___,__pak_____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
3440,pod,__po_d____,__pad_____,13.0,13.0,3.605551275463989,3.367023795044163e-05
3441,pods,__po_ds___,__padz____,42.0,42.0,6.48074069840786,6.052003278816867e-05
3442,point,__point___,__pOnt____,14445.0,10000.0,100.0,0.0009338443799030066
3443,points,__points__,__pOnts___,11712.0,10000.0,100.0,0.0009338443799030066
3444,poise,__poise___,__pOz_____,12.0,12.0,3.4641016151377544,3.23493182470932e-05
3445,poke,__po_ke___,__pok_____,72.0,72.0,8.48528137423857,7.923932323228349e-05
3446,poked,__po_ked__,__pokt____,28.0,28.0,5.291502622129181,4.941439984917359e-05
3447,pokes,__po_kes__,__poks____,28.0,28.0,5.291502622129181,4.941439984917359e-05
3448,pole,__po_le___,__pol_____,219.0,219.0,14.798648586948742,0.00013819634813081654
3449,poles,__po_les__,__polz____,317.0,317.0,17.804493814764857,0.00016626626485936004
3450,poll,__po_ll___,__pol_____,1615.0,1615.0,40.18706259482024,0.0003752846254898322
3451,polled,__po_lled_,__pold____,345.0,345.0,18.57417562100671,0.00017345389515008555
3452,polls,__po_lls__,__polz____,1330.0,1330.0,36.46916505762094,0.00034056524828814425
3453,pomp,__po_mp___,__pamp____,17.0,17.0,4.123105625617661,3.850339016229523e-05
3454,pomps,__po_mps__,__pamps___,0.0,0.0,0.0,0.0
3455,pond,__po_nd___,__pand____,116.0,116.0,10.770329614269007,0.0001005781177998803
3456,ponds,__po_nds__,__pandz___,49.0,49.0,7.0,6.536910659321046e-05
3457,pooch,__pooch___,__puC_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
3458,poof,__poof____,__puf_____,18.0,18.0,4.242640687119285,3.961966161614174e-05
3459,pool,__pool____,__pul_____,1326.0,1326.0,36.41428291206625,0.00034005273445631155
3460,pools,__pools___,__pulz____,448.0,448.0,21.166010488516726,0.00019765759939669437
3461,poop,__poop____,__pup_____,9.0,9.0,3.0,2.80153313970902e-05
3462,poops,__poops___,__pups____,0.0,0.0,0.0,0.0
3463,poor,__poor____,__por_____,4247.0,4247.0,65.16901104052447,0.0006085771470403077
3464,pop,__po_p____,__pap_____,710.0,710.0,26.645825188948457,0.00024883054100577486
3465,pope,__po_pe___,__pop_____,558.0,558.0,23.62202362203543,0.0002205929400137385
3466,popes,__po_pes__,__pops____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
3467,popped,__po_pped_,__papt____,95.0,95.0,9.746794344808963,9.101989120970258e-05
3468,pops,__po_ps___,__paps____,110.0,110.0,10.488088481701515,9.794242484562418e-05
3469,porch,__po_rch__,__porC____,65.0,65.0,8.06225774829855,7.528894087578069e-05
3470,pore,__po_re___,__por_____,36.0,36.0,6.0,5.60306627941804e-05
3471,pores,__po_res__,__porz____,24.0,24.0,4.898979485566356,4.574884459856264e-05
3472,pork,__po_rk___,__pork____,957.0,957.0,30.93541659651604,0.000288888649286147
3473,porks,__po_rks__,__porks___,0.0,0.0,0.0,0.0
3474,porn,__po_rn___,__porn____,179.0,179.0,13.379088160259652,0.00012493986286685332
3475,port,__po_rt___,__port____,1049.0,1049.0,32.38826948140329,0.0003024560342999253
3476,ports,__po_rts__,__ports___,269.0,269.0,16.401219466856727,0.0001531618662267994
3477,pose,__po_se___,__poz_____,722.0,722.0,26.870057685088806,0.00025092452356889773
3478,posed,__po_sed__,__pozd____,429.0,429.0,20.71231517720798,0.00019342079123015418
3479,posh,__po_sh___,__paS_____,110.0,110.0,10.488088481701515,9.794242484562418e-05
3480,post,__po_st___,__post____,9744.0,9744.0,98.71170143402453,0.0009218136761482737
3481,posts,__po_sts__,__posts___,1318.0,1318.0,36.30426972134269,0.00033902538245758764
3482,pot,__po_t____,__pat_____,287.0,287.0,16.941074346097416,0.00015820327067622074
3483,pots,__po_ts___,__pats____,82.0,82.0,9.055385138137417,8.456320519106838e-05
3484,pouch,__pouch___,__pWC_____,22.0,22.0,4.69041575982343,4.3801183967196006e-05
3485,pounce,__pounce__,__pWns____,28.0,28.0,5.291502622129181,4.941439984917359e-05
3486,pound,__pound___,__pWnd____,3501.0,3501.0,59.16924876994806,0.0005525487042689889
3487,pounds,__pounds__,__pWndz___,1836.0,1836.0,42.8485705712571,0.000400138968148458
3488,pour,__pour____,__por_____,217.0,217.0,14.730919862656235,0.00013756386724543096
3489,poured,__poured__,__pWrd____,318.0,318.0,17.832554500127006,0.00016652830799257674
3490,pours,__pours___,__porz____,46.0,46.0,6.782329983125268,6.333640737389185e-05
3491,pout,__pout____,__pWt_____,4.0,4.0,2.0,1.8676887598060133e-05
3492,pouts,__pouts___,__pWts____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
3493,pox,__po_x____,__paks____,16.0,16.0,4.0,3.735377519612027e-05
3494,praise,_praise___,_prez_____,537.0,537.0,23.173260452512935,0.00021640219037607808
3495,praised,_praised__,_prezd____,672.0,672.0,25.92296279363144,0.00024208013115267467
3496,prance,_pra_nce__,_pr@ns____,4.0,4.0,2.0,1.8676887598060133e-05
3497,pranced,_pra_nced_,_pr@nst___,3.0,3.0,1.7320508075688772,1.61746591235466e-05
3498,prank,_pra_nk___,_pr@nk____,24.0,24.0,4.898979485566356,4.574884459856264e-05
3499,pranks,_pra_nks__,_pr@nks___,19.0,19.0,4.358898943540674,4.0705332809906117e-05
3500,prawn,_prawn____,_pran_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
3501,pray,_pray_____,_pre______,102.0,102.0,10.099504938362077,9.431365926492087e-05
3502,prayed,_prayed___,_pred_____,30.0,30.0,5.477225575051661,5.114876320723007e-05
3503,prayer,_prayer___,_prEr_____,251.0,251.0,15.84297951775486,0.0001479487738357382
3504,prayers,_prayers__,_prErz____,64.0,64.0,8.0,7.470755039224053e-05
3505,prays,_prays____,_prez_____,15.0,15.0,3.872983346207417,3.616763731313737e-05
3506,preach,_preach___,_priC_____,60.0,60.0,7.745966692414834,7.233527462627474e-05
3507,preached,_preached_,_priCt____,51.0,51.0,7.14142842854285,6.668982802474301e-05
3508,preen,_preen____,_prin_____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
3509,preened,_preened__,_prind____,4.0,4.0,2.0,1.8676887598060133e-05
3510,preens,_preens___,_prinz____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
3511,prep,_pre_p____,_prEp_____,54.0,54.0,7.3484692283495345,6.862326689784396e-05
3512,preps,_pre_ps___,_prEps____,0.0,0.0,0.0,0.0
3513,press,_pre_ss___,_prEs_____,6238.0,6238.0,78.98101037591252,0.0007375597265860696
3514,prey,_prey_____,_pre______,173.0,173.0,13.152946437965905,0.00012282805110259732
3515,preys,_preys____,_prez_____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
3516,price,_pri_ce___,_prAs_____,39893.0,10000.0,100.0,0.0009338443799030066
3517,prick,_pri_ck___,_prIk_____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
3518,pricked,_pri_cked_,_prIkt____,7.0,7.0,2.6457513110645907,2.4707199924586796e-05
3519,pricks,_pri_cks__,_prIks____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
3520,pride,_pri_de___,_prAd_____,710.0,710.0,26.645825188948457,0.00024883054100577486
3521,prides,_pri_des__,_prAdz____,67.0,67.0,8.18535277187245,7.643845683536584e-05
3522,pried,_pried____,_prAd_____,21.0,21.0,4.58257569495584,4.279412558214626e-05
3523,pries,_pries____,_prAz_____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
3524,priest,_priest___,_prist____,317.0,317.0,17.804493814764857,0.00016626626485936004
3525,priests,_priests__,_prists___,180.0,180.0,13.416407864998739,0.00012528837083215568
3526,prim,_pri_m____,_prIm_____,19.0,19.0,4.358898943540674,4.0705332809906117e-05
3527,prime,_pri_me___,_prAm_____,7209.0,7209.0,84.90583018850944,0.0007928883234253858
3528,primp,_pri_mp___,_prImp____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
3529,primped,_pri_mped_,_prImpt___,0.0,0.0,0.0,0.0
3530,primps,_pri_mps__,_prImps___,0.0,0.0,0.0,0.0
3531,prince,_pri_nce__,_prIns____,593.0,593.0,24.351591323771842,0.00022740596699399152
3532,print,_pri_nt___,_prInt____,1022.0,1022.0,31.96873472629156,0.00029853823256757457
3533,prints,_pri_nts__,_prInts___,252.0,252.0,15.874507866387544,0.00014824319954752078
3534,prize,_pri_ze___,_prAz_____,882.0,882.0,29.698484809834994,0.00027733763131299223
3535,pro,_pro______,_pro______,2092.0,2092.0,45.73838650411709,0.0004271253518270127
3536,probe,_pro_be___,_prob_____,1040.0,1040.0,32.2490309931942,0.00030115576350312276
3537,probed,_pro_bed__,_probd____,26.0,26.0,5.0990195135927845,4.7616907157843845e-05
3538,probes,_pro_bes__,_probz____,234.0,234.0,15.297058540778355,0.00014285072147353156
3539,prod,_pro_d____,_prad_____,134.0,134.0,11.575836902790225,0.0001081003023434448
3540,prods,_pro_ds___,_pradz____,15.0,15.0,3.872983346207417,3.616763731313737e-05
3541,prom,_pro_m____,_pram_____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
3542,prompt,_pro_mpt__,_prampt___,811.0,811.0,28.478061731796284,0.0002659407789876884
3543,prone,_pro_ne___,_pron_____,291.0,291.0,17.05872210923198,0.00015930191770033446
3544,prong,_pro_ng___,_prang____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
3545,proof,_proof____,_pruf_____,795.0,795.0,28.19574435974337,0.0002633043740752824
3546,proofs,_proofs___,_prufs____,24.0,24.0,4.898979485566356,4.574884459856264e-05
3547,prop,_pro_p____,_prap_____,476.0,476.0,21.817424229271428,0.0002037407900046481
3548,props,_pro_ps___,_praps____,83.0,83.0,9.1104335791443,8.507727196363537e-05
3549,pros,_pro_s____,_proz_____,252.0,252.0,15.874507866387544,0.00014824319954752078
3550,prose,_pro_se___,_proz_____,157.0,157.0,12.529964086141668,0.00011701036542229909
3551,proud,_proud____,_prWd_____,565.0,565.0,23.769728648009426,0.00022197227509763095
3552,prove,_pro_ve___,_pruv_____,2458.0,2458.0,49.57822102496216,0.00046298343069749994
3553,proved,_pro_ved__,_pruvd____,1700.0,1700.0,41.23105625617661,0.00038503390162295225
3554,proves,_pro_ves__,_pruvz____,305.0,305.0,17.46424919657298,0.00016308890961445275
3555,prow,_prow_____,_prW______,1.0,1.0,1.0,9.338443799030067e-06
3556,prowl,_prowl____,_prWl_____,59.0,59.0,7.681145747868608,7.172994787862976e-05
3557,prowled,_prowled__,_prWld____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
3558,prowls,_prowls___,_prWlz____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
3559,prows,_prows____,_prWz_____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
3560,prude,_pru_de___,_prud_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
3561,prune,_pru_ne___,_prun_____,42.0,42.0,6.48074069840786,6.052003278816867e-05
3562,prunes,_pru_nes__,_prunz____,4.0,4.0,2.0,1.8676887598060133e-05
3563,pry,_pry______,_prA______,40.0,40.0,6.324555320336759,5.9061504412821423e-05
3564,psalm,_psa_lm___,__salm____,13.0,13.0,3.605551275463989,3.367023795044163e-05
