"Occurrences","Word","Length","Freq_HAL","Log_Freq_HAL","SUBTLWF"
"1","reaps","5","47","3.850","0.080"
"1","rear","4","15,895","9.674","12.430"
"1","reed","4","6,652","8.803","9.100"
"1","reeds","5","721","6.581","0.310"
"1","reef","4","2,981","8.000","4.000"
"1","reefs","5","531","6.275","0.490"
"1","reek","4","160","5.075","0.900"
"1","reeked","6","92","4.522","0.180"
"1","reeks","5","281","5.638","1.290"
"1","reel","4","2,752","7.920","3.250"
"1","reels","5","1,376","7.227","0.730"
"1","reeve","5","316","5.756","0.250"
"1","reeves","6","1,884","7.541","1.820"
"1","ref","3","5,665","8.642","2.530"
"1","refs","4","1,567","7.357","0.040"
"1","reign","5","2,828","7.947","3.120"
"1","reigns","6","636","6.455","0.430"
"1","rein","4","791","6.673","0.760"
"1","reins","5","482","6.178","1.450"
"1","rend","4","234","5.455","0.310"
"1","rends","5","22","3.091","0.040"
"1","rent","4","10,739","9.282","34.550"
"1","rep","3","11,138","9.318","5.160"
"1","reps","4","2,966","7.995","0.900"
"1","rest","4","78,610","11.272","212.960"
"1","rests","5","2,106","7.653","2.750"
"1","ret","3","2,266","7.726","0.020"
"1","retch","5","289","5.666","0.290"
"1","rev","3","18,429","9.822","4.060"
"1","rheum","5","27","3.296","0.080"
"1","rhomb","5","0","0.000","#"
"1","rhyme","5","1,630","7.396","4.410"
"1","rhymes","6","1,057","6.963","2.960"
"1","rib","3","1,205","7.094","5.900"
"1","ribs","4","1,849","7.522","8.350"
"1","rice","4","16,535","9.713","15.080"
"1","rich","4","36,592","10.508","80.390"
"1","Rick","4","21,027","9.954","26.200"
"1","ricks","5","163","5.094","0.200"
"1","rid","3","20,179","9.912","59.840"
"1","ride","4","23,593","10.069","135.370"
"1","rides","5","3,950","8.281","7.180"
"1","ridge","5","7,146","8.874","7.080"
"1","rife","4","477","6.168","0.510"
"1","rift","4","1,865","7.531","1.080"
"1","rifts","5","285","5.652","0.080"
"1","rig","3","3,193","8.069","8.630"
"1","right","5","388,384","12.870","4,008.390"
"1","rigs","4","746","6.615","0.530"
"1","rile","4","162","5.088","0.330"
"1","rill","4","22","3.091","0.120"
"1","rills","5","4","1.386","0.020"
"1","rim","3","3,711","8.219","2.450"
"1","rime","4","927","6.832","0.120"
"1","rimes","5","16","2.773","0.080"
"1","rims","4","1,616","7.388","0.760"
"1","rind","4","407","6.009","0.270"
"1","rinds","5","72","4.277","0.490"
"1","ring","4","44,167","10.696","92.750"
"1","rings","5","9,398","9.148","29.880"
"1","rink","4","2,015","7.608","2.140"
"1","rinks","5","491","6.196","0.020"
"1","rinse","5","1,701","7.439","2.350"
"1","rinsed","6","426","6.054","0.180"
"1","rip","3","8,026","8.990","20.160"
"1","ripe","4","1,286","7.159","4.180"
"1","ripped","6","6,040","8.706","19.060"
"1","rips","4","1,042","6.949","1.350"
"1","rise","4","14,753","9.599","27.430"
"1","risk","4","36,284","10.499","49.040"
"1","risks","5","7,648","8.942","6.510"
"1","rite","4","2,043","7.622","1.450"
"1","rites","5","1,262","7.140","1.860"
"1","rive","4","45","3.807","0.060"
"1","roach","5","808","6.695","2.650"
"1","road","4","66,722","11.108","111.940"
"1","roads","5","8,651","9.065","9.060"
"1","roam","4","1,099","7.002","3.390"
"1","roamed","6","284","5.649","0.470"
"1","roams","5","183","5.209","0.430"
"1","roan","4","161","5.081","0.250"
"1","roans","5","7","1.946","#"
"1","roar","4","1,516","7.324","4.020"
"1","roared","6","415","6.028","0.330"
"1","roars","5","207","5.333","1.650"
"1","roast","5","1,484","7.302","9.780"
"1","roasts","6","132","4.883","0.250"
"1","rob","3","21,934","9.996","23.290"
"1","robbed","6","1,360","7.215","15.330"
"1","robe","4","1,641","7.403","8.490"
"1","robes","5","804","6.690","2.290"
"1","robs","4","291","5.673","0.900"
"1","roc","3","4,532","8.419","0.290"
"1","rock","4","44,285","10.698","86.160"
"1","rocks","5","7,759","8.957","22.880"
"1","rod","3","19,565","9.881","10.730"
"1","rode","4","2,639","7.878","10.390"
"1","rods","4","2,832","7.949","1.800"
"1","roe","3","1,480","7.300","1.020"
"1","roes","4","13","2.565","#"
"1","rogue","5","5,675","8.644","3.730"
"1","rogues","6","280","5.635","0.330"
"1","role","4","32,941","10.402","18.220"
"1","roles","5","6,216","8.735","2.900"
"1","roll","4","21,720","9.986","63.270"
"1","rolled","6","6,720","8.813","8.470"
"1","rolls","5","5,863","8.676","8.780"
"1","Rome","4","5,454","8.604","18.980"
"1","romp","4","418","6.035","0.530"
"1","rood","4","205","5.323","0.060"
"1","roods","5","6","1.792","#"
"1","roof","4","5,626","8.635","35.650"
"1","roofs","5","380","5.940","1.220"
"1","rook","4","637","6.457","1.390"
"1","rooks","5","304","5.717","0.800"
"1","room","4","85,138","11.352","439.510"
"1","rooms","5","9,718","9.182","26.000"
"1","roost","5","258","5.553","0.880"
"1","roosts","6","4","1.386","0.040"
"1","root","4","27,384","10.218","10.470"
"1","roots","5","11,000","9.306","6.370"
"1","rope","4","6,358","8.757","22.710"
"1","ropes","5","2,536","7.838","5.940"
"1","rose","4","19,326","9.869","53.020"
"1","rot","3","2,377","7.774","7.730"
"1","rote","4","394","5.976","0.120"
"1","rough","5","10,148","9.225","37.390"
"1","round","5","47,080","10.760","66.530"
"1","rouse","5","537","6.286","0.920"
"1","roused","6","131","4.875","0.220"
"1","rout","4","304","5.717","0.350"
"1","route","5","17,655","9.779","21.350"
"1","routes","6","4,392","8.388","2.100"
"1","routs","5","48","3.871","0.020"
"1","rove","4","39","3.664","1.140"
"1","roved","5","10","2.303","0.040"
"1","roves","5","2","0.693","0.020"
"1","row","3","14,013","9.548","26.330"
"1","rows","4","4,309","8.368","1.800"
"1","rub","3","4,231","8.350","15.450"
"1","rubbed","6","3,338","8.113","2.710"
"1","rubs","4","633","6.450","1.310"
"1","rude","4","7,346","8.902","22.060"
"1","ruff","4","638","6.458","0.530"
"1","rug","3","1,448","7.278","10.410"
"1","rugs","4","552","6.314","1.240"
"1","rule","4","45,323","10.722","48.140"
"1","rules","5","80,232","11.293","67.410"
"1","rum","3","957","6.864","7.490"
"1","rump","4","847","6.742","1.410"
"1","rumps","5","19","2.944","0.100"
"1","run","3","223,338","12.316","350.550"
"1","rune","4","1,246","7.128","0.980"
"1","runes","5","729","6.592","0.390"
"1","rung","4","563","6.333","1.390"
"1","rungs","5","124","4.820","0.120"
"1","runs","4","47,697","10.773","32.100"
"1","runt","4","264","5.576","2.450"
"1","runts","5","84","4.431","0.200"
"1","ruse","4","911","6.815","1.670"
"1","rush","4","27,949","10.238","31.410"
"1","rushed","6","2,337","7.757","5.250"
"1","rusk","4","130","4.868","0.470"
"1","rusks","5","19","2.944","#"
"1","rust","4","4,188","8.340","2.490"
"1","rusts","5","71","4.263","0.080"
"1","rut","3","424","6.050","1.530"
"1","ruts","4","159","5.069","0.080"
"1","rye","3","1,258","7.137","4.160"
"1","sack","4","2,220","7.705","12.920"
"1","sacks","5","907","6.810","2.120"
"1","sad","3","17,183","9.752","63.370"
"1","safe","4","33,169","10.409","143.200"
"1","sag","3","869","6.767","0.800"
"1","sage","4","4,766","8.469","1.750"
"1","sagged","6","120","4.787","0.020"
"1","sags","4","96","4.564","0.100"
"1","said","4","352,357","12.772","1,108.450"
"1","sail","4","3,552","8.175","13.750"
"1","sailed","6","1,015","6.923","3.650"
"1","sails","5","1,292","7.164","3.220"
"1","saint","5","6,328","8.753","17.920"
"1","saints","6","2,634","7.876","3.550"
"1","sake","4","11,448","9.346","64.160"
"1","sale","4","95,391","11.466","25.390"
"1","sales","5","56,201","10.937","12.710"
"1","salt","4","15,258","9.633","19.510"
"1","salts","5","1,171","7.066","1.430"
"1","salve","5","1,852","7.524","0.570"
"1","salves","6","43","3.761","0.020"
"1","same","4","401,465","12.903","417.180"
"1","sand","4","10,083","9.219","20.290"
"1","sands","5","1,523","7.328","2.120"
"1","sane","4","3,942","8.279","5.510"
"1","sap","3","3,702","8.217","3.490"
"1","sapped","6","53","3.970","0.160"
"1","saps","4","372","5.919","0.690"
"1","sash","4","307","5.727","1.140"
"1","sass","4","148","4.997","0.920"
"1","sat","3","33,312","10.414","28.610"
"1","sate","4","108","4.682","0.080"
"1","sauce","5","5,757","8.658","15.590"
"1","save","4","62,632","11.045","162.310"
"1","saved","5","18,101","9.804","69.760"
"1","saves","5","6,359","8.758","5.160"
"1","saw","3","87,044","11.374","402.490"
"1","sax","3","1,523","7.328","1.250"
"1","say","3","359,478","12.792","1,639.780"
"1","says","4","199,458","12.203","320.710"
"1","scab","4","546","6.303","0.630"
"1","scabbed","7","27","3.296","0.020"
"1","scabs","5","462","6.136","0.310"
"1","scads","5","262","5.568","0.240"
"1","scald","5","115","4.745","0.270"
"1","scalds","6","5","1.609","0.020"
"1","scale","5","24,681","10.114","9.510"
"1","scales","6","3,920","8.274","2.020"
"1","scalp","5","1,315","7.182","3.690"
"1","scalps","6","42","3.738","0.610"
"1","scamp","5","122","4.804","1.760"
"1","scan","4","14,016","9.548","9.410"
"1","scanned","7","3,699","8.216","1.550"
"1","scans","5","2,146","7.671","1.670"
"1","scant","5","591","6.382","0.240"
"1","scar","4","1,738","7.460","8.470"
"1","scarce","6","1,890","7.544","1.710"
"1","scare","5","4,294","8.365","33.570"
"1","scared","6","7,739","8.954","133.390"
"1","scares","6","1,316","7.182","8.530"
"1","scarf","5","826","6.717","4.690"
"1","scarp","5","29","3.367","#"
"1","scars","5","1,287","7.160","4.390"
"1","scarves","7","282","5.642","0.610"
"1","scat","4","405","6.004","1.270"
"1","scene","5","31,918","10.371","74.650"
"1","scenes","6","11,745","9.371","8.390"
"1","scent","5","2,429","7.795","5.960"
"1","scents","6","267","5.587","0.310"
"1","scheme","6","15,924","9.676","7.250"
"1","schemes","7","5,791","8.664","1.760"
"1","schist","6","11","2.398","0.390"
"1","school","6","119,951","11.695","333.120"
"1","schools","7","30,008","10.309","14.000"
"1","scoff","5","412","6.021","0.410"
"1","scoffed","7","235","5.460","0.220"
"1","scoffs","6","55","4.007","1.530"
"1","scold","5","182","5.204","1.310"
"1","scolds","6","54","3.989","0.040"
"1","sconce","6","9","2.197","0.160"
"1","scone","5","89","4.489","0.490"
"1","scones","6","152","5.024","0.780"
"1","scoop","5","2,577","7.854","5.670"
"1","scooped","7","407","6.009","0.880"
"1","scoops","6","315","5.753","1.020"
"1","scoot","5","227","5.425","2.980"
"1","scoots","6","40","3.689","0.060"
"1","scope","5","10,774","9.285","5.610"
"1","scopes","6","829","6.720","0.490"
"1","scorch","6","189","5.242","0.470"
"1","scorched","8","431","6.066","0.750"
"1","score","5","23,264","10.055","30.430"
"1","scores","6","9,556","9.165","8.270"
"1","scorn","5","983","6.891","1.160"
"1","scorns","6","22","3.091","0.240"
"1","Scot","4","1,408","7.250","0.310"
"1","Scotch","6","1,422","7.260","14.750"
"1","Scots","5","1,313","7.180","0.550"
"1","scour","5","172","5.147","0.610"
"1","scoured","7","195","5.273","0.350"
"1","scourge","7","541","6.293","1.310"
"1","scout","5","7,491","8.921","12.880"
"1","scouts","6","3,202","8.072","5.470"
"1","scow","4","444","6.096","0.330"
"1","scowl","5","131","4.875","0.510"
"1","scowled","7","99","4.595","#"
"1","scowls","6","27","3.296","#"
"1","scram","5","103","4.635","3.510"
"1","scrap","5","2,406","7.786","4.370"
"1","scrape","6","1,140","7.039","4.120"
"1","scraped","7","626","6.439","1.290"
"1","scrapes","7","232","5.447","0.920"
"1","scraps","6","671","6.509","2.040"
"1","scratch","7","8,067","8.996","18.840"
"1","scratched","9","1,333","7.195","4.470"
"1","scrawl","6","141","4.949","0.240"
"1","scrawled","8","291","5.673","0.160"
"1","scrawls","7","27","3.296","0.020"
"1","scream","6","7,435","8.914","26.410"
"1","screamed","8","3,194","8.069","4.840"
"1","screams","7","2,587","7.858","16.900"
"1","scree","5","49","3.892","0.040"
"1","screech","7","383","5.948","6.240"
"1","screed","6","93","4.533","#"
"1","screen","6","74,698","11.221","23.390"
"1","screens","7","6,738","8.816","1.820"
"1","screw","5","9,543","9.164","37.490"
"1","screws","6","3,523","8.167","3.490"
"1","scribe","6","795","6.678","0.250"
"1","SCRIM","5","28","3.332","#"
"1","scrimp","6","57","4.043","0.120"
"1","scrip","5","141","4.949","0.710"
"1","script","6","33,261","10.412","19.610"
"1","scripts","7","13,163","9.485","2.330"
"1","scrounge","8","255","5.541","0.880"
"1","scrub","5","875","6.774","6.240"
"1","scrubbed","8","282","5.642","1.530"
"1","scrubs","6","152","5.024","0.710"
"1","scruff","6","140","4.942","0.240"
"1","scrum","5","175","5.165","0.100"
"1","scrunch","7","27","3.296","0.220"
"1","scud","4","356","5.875","0.610"
"1","scuff","5","325","5.784","0.450"
"1","scuffed","7","295","5.687","0.220"
"1","scuffs","6","160","5.075","0.120"
"1","scum","4","3,108","8.042","9.900"
"1","scurf","5","2","0.693","0.020"
"1","scut","4","21","3.045","0.370"
"1","sea","3","36,736","10.512","59.840"
"1","seal","4","6,421","8.767","14.750"
"1","sealed","6","10,333","9.243","9.750"
"1","seals","5","2,300","7.741","2.730"
"1","seam","4","1,085","6.989","0.650"
"1","seams","5","1,009","6.917","1.330"
"1","sear","4","265","5.580","0.220"
"1","search","6","78,523","11.271","48.370"
"1","seas","4","2,648","7.882","4.370"
"1","seat","4","17,184","9.752","78.780"
"1","seats","5","8,373","9.033","21.760"
"1","sect","4","1,666","7.418","0.730"
"1","sects","5","989","6.897","0.250"
"1","sedge","5","2,581","7.856","0.120"
"1","see","3","580,882","13.272","2,556.730"
"1","seed","4","8,215","9.014","7.570"
"1","seeds","5","6,417","8.767","4.470"
"1","seek","4","19,663","9.886","18.310"
"1","seeks","5","7,881","8.972","2.860"
"1","seem","4","122,295","11.714","139.820"
"1","seemed","6","37,953","10.544","54.250"
"1","seems","5","164,633","12.011","167.550"
"1","seep","4","207","5.333","0.180"
"1","seeped","6","146","4.984","0.100"
"1","seeps","5","143","4.963","0.160"
"1","seer","4","356","5.875","1.470"
"1","seers","5","144","4.970","0.250"
"1","sees","4","12,244","9.413","37.240"
"1","seize","5","1,925","7.563","4.820"
"1","seized","6","2,735","7.914","2.530"
"1","self","4","29,333","10.286","14.160"
"1","sell","4","77,273","11.255","92.250"
"1","sells","5","13,074","9.478","7.120"
"1","selves","6","1,265","7.143","1.220"
"1","sen","3","9,818","9.192","1.410"
"1","send","4","324,164","12.689","179.780"
"1","sends","5","9,841","9.194","11.470"
"1","SENS","4","535","6.282","#"
"1","sense","5","77,530","11.258","131.800"
"1","sent","4","91,673","11.426","138.000"
"1","serf","4","550","6.310","0.180"
"1","serfs","5","425","6.052","0.310"
"1","serge","5","912","6.816","1.630"
"1","serve","5","27,117","10.208","37.940"
"1","served","6","17,730","9.783","19.750"
"1","serves","6","10,252","9.235","6.250"
"1","sets","4","38,222","10.551","14.920"
"1","sew","3","1,312","7.179","5.490"
"1","sewed","5","161","5.081","1.710"
"1","sews","4","54","3.989","0.310"
"1","sex","3","65,480","11.090","152.180"
"1","shack","5","4,308","8.368","5.650"
"1","shacks","6","260","5.561","0.530"
"1","shad","4","692","6.540","0.450"
"1","shade","5","6,047","8.707","5.960"
"1","shades","6","2,941","7.987","2.840"
"1","shaft","5","6,379","8.761","7.710"
"1","shafts","6","1,164","7.060","0.860"
"1","shag","4","476","6.165","1.900"
"1","shags","5","7","1.946","0.080"
"1","shah","4","2,250","7.719","0.840"
"1","shahs","5","12","2.485","#"
"1","shake","5","5,292","8.574","39.630"
"1","shakes","6","1,539","7.339","4.940"
"1","shale","5","137","4.920","0.180"
"1","shall","5","60,161","11.005","185.120"
"1","sham","4","1,009","6.917","1.510"
"1","shame","5","11,304","9.333","41.570"
"1","shames","6","95","4.554","0.120"
"1","shams","5","56","4.025","0.100"
"1","shank","5","503","6.221","1.350"
"1","shanks","6","255","5.541","0.590"
"1","shape","5","23,161","10.050","30.240"
"1","shapes","6","3,197","8.070","1.900"
"1","shard","5","200","5.298","0.730"
"1","shards","6","443","6.094","0.370"
"1","share","5","57,769","10.964","69.510"
"1","shared","6","18,209","9.810","10.470"
"1","shares","6","9,096","9.116","6.350"
"1","shark","5","3,255","8.088","14.980"
"1","sharks","6","2,319","7.749","7.350"
"1","sharp","5","12,847","9.461","23.780"
"1","shave","5","1,842","7.519","13.760"
"1","shaved","6","1,574","7.361","4.450"
"1","shaves","6","138","4.927","0.490"
"1","shawl","5","182","5.204","1.370"
"1","shawls","6","33","3.497","0.160"
"1","she","3","488,052","13.098","3,732.880"
"1","sheaf","5","78","4.357","0.040"
"1","shear","5","905","6.808","0.410"
"1","shears","6","262","5.568","0.940"
"1","sheath","6","892","6.793","0.490"
"1","sheathe","7","19","2.944","0.100"
"1","sheaths","7","142","4.956","0.040"
"1","sheds","5","800","6.685","0.410"
"1","sheen","5","778","6.657","0.940"
"1","sheer","5","5,297","8.575","4.570"
"1","sheet","5","17,017","9.742","11.610"
"1","sheets","6","8,127","9.003","12.470"
"1","sheik","5","439","6.084","1.510"
"1","shelf","5","5,669","8.643","6.960"
"1","shell","5","37,174","10.523","13.220"
"1","shells","6","6,895","8.839","5.570"
"1","shelve","6","101","4.615","0.200"
"1","shelves","7","3,045","8.021","2.750"
"1","sherd","5","2","0.693","#"
"1","shew","4","96","4.564","#"
"1","shield","6","14,024","9.549","8.200"
"1","shields","7","5,578","8.627","5.140"
"1","shift","5","15,458","9.646","22.820"
"1","shifts","6","2,631","7.875","5.180"
"1","shin","4","1,605","7.381","3.080"
"1","shine","5","3,206","8.073","20.650"
