,word,ort,pho,wf,img,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9,gr10,gr11,gr12,gr13,gr14
2539,knob,_kno_b____,__nab_____,10.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.16043,0.14389100000000002,0.12383800000000002,0.09811289999999999,0.0982145,0.0982145
2540,knobs,_kno_bs___,__nabz____,11.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.12383800000000002,0.09811289999999999,0.0,0.05
2541,knock,_kno_ck___,__nak_____,324.0,4.9,0.0,0.0,0.0,0.30304000000000003,0.269787,0.24901900000000002,0.24865,0.23645100000000002,0.222493,0.20586100000000002,0.20569099999999998,0.16001500000000002,0.12393299999999999,0.12393299999999999
2542,knocked,_kno_cked_,__nakt____,389.0,4.194245614035086,0.0,0.0,0.0,0.32069699999999995,0.286206,0.289102,0.27720900000000004,0.272779,0.268232,0.24788200000000002,0.22912800000000003,0.21414699999999998,0.0619664,0.0619664
2543,knocks,_kno_cks__,__naks____,56.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619664,0.0619664
2544,knoll,_kno_ll___,__nol_____,112.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
2545,knolls,_kno_lls__,__nolz____,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2546,knot,_kno_t____,__nat_____,56.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174347,0.16043,0.12394100000000001,0.12383800000000002,0.09811289999999999,0.0,0.05
2547,knots,_kno_ts___,__nats____,57.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.18631099999999998,0.174233,0.12394100000000001,0.12383800000000002,0.123805,0.0619664,0.0619664
2548,know,_know_____,__no______,11195.0,2.4,0.701786,0.7008949999999999,0.6798890000000001,0.673034,0.645511,0.6295470000000001,0.622061,0.616367,0.609667,0.5941,0.587974,0.577467,0.525211,0.525211
2549,knows,_knows____,__noz_____,2496.0,4.194245614035086,0.0,0.45798199999999994,0.43104899999999996,0.432305,0.42652799999999996,0.417994,0.410267,0.406105,0.402904,0.39823800000000004,0.390324,0.390219,0.342275,0.342275
2550,kraut,_kraut____,_krWt_____,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2551,krauts,_krauts___,_krWts____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2552,lab,__la_b____,__l@b_____,793.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.14389100000000002,0.143772,0.173782,0.205848,0.205848
2553,labs,__la_bs___,__l@bz____,606.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2554,lace,__la_ce___,__les_____,54.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.174347,0.16043,0.14389100000000002,0.12383800000000002,0.123805,0.0619664,0.0619664
2555,lack,__la_ck___,__l@k_____,3749.0,2.5,0.0,0.0,0.0,0.0,0.269787,0.31671900000000003,0.32622399999999996,0.336991,0.34280900000000003,0.36302199999999996,0.375606,0.391342,0.430203,0.430203
2556,lacks,__la_cks__,__l@ks____,563.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389100000000002,0.143772,0.173782,0.196429,0.196429
2557,lad,__la_d____,__l@d_____,26.0,5.1,0.0,0.0,0.0,0.0,0.23766500000000002,0.21536599999999997,0.19705,0.18631099999999998,0.18618900000000002,0.185911,0.17382899999999998,0.143733,0.0,0.05
2558,lade,__la_de___,__led_____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2559,lads,__la_ds___,__l@dz____,12.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
2560,lag,__la_g____,__l@g_____,332.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09811289999999999,0.12393299999999999,0.12393299999999999
2561,lagged,__la_gged_,__l@gd____,439.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982145,0.0982145
2562,lags,__la_gs___,__l@gz____,157.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2563,laid,__laid____,__led_____,1290.0,3.8,0.0,0.0,0.0,0.373855,0.371677,0.378973,0.381011,0.375379,0.38167199999999996,0.375918,0.370107,0.36565,0.315252,0.315252
2564,lair,__lair____,__lEr_____,17.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2565,lairs,__lairs___,__lErz____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2566,lake,__la_ke___,__lek_____,1417.0,6.6,0.0,0.451114,0.43104899999999996,0.43072299999999997,0.419975,0.41539,0.414774,0.408012,0.40487199999999995,0.39719299999999996,0.391448,0.376828,0.27217600000000003,0.27217600000000003
2567,lakes,__la_kes__,__leks____,500.0,4.194245614035086,0.0,0.0,0.0,0.337723,0.346733,0.361535,0.357738,0.365333,0.36509400000000003,0.356633,0.354667,0.347564,0.276335,0.276335
2568,lam,__la_m____,__l@m_____,36.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2569,lamb,__la_mb___,__l@m_____,198.0,6.6,0.0,0.0,0.0,0.0,0.22378299999999998,0.21536599999999997,0.174512,0.16053599999999998,0.174233,0.173973,0.185757,0.18570699999999998,0.0,0.05
2570,lambs,__la_mbs__,__l@mz____,16.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.16043,0.12394100000000001,0.12383800000000002,0.09811289999999999,0.0,0.05
2571,lame,__la_me___,__lem_____,123.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
2572,lamp,__la_mp___,__l@mp____,67.0,6.6,0.0,0.0,0.0,0.309315,0.30630100000000005,0.292625,0.288673,0.272779,0.248252,0.267832,0.26302800000000004,0.24760900000000002,0.253285,0.253285
2573,lamps,__la_mps__,__l@mps___,78.0,4.194245614035086,0.0,0.0,0.0,0.0,0.230992,0.243222,0.236675,0.23645100000000002,0.242473,0.263246,0.26761,0.258128,0.22214699999999998,0.22214699999999998
2574,lams,__la_ms___,__l@mz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2575,lance,__la_nce__,__l@ns____,629.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.12383800000000002,0.0619023,0.0619664,0.0619664
2576,land,__la_nd___,__l@nd____,5585.0,6.0,0.0,0.511347,0.524816,0.539495,0.56743,0.568661,0.564569,0.563371,0.5611520000000001,0.559463,0.56002,0.55642,0.516791,0.516791
2577,lands,__la_nds__,__l@ndz___,489.0,4.194245614035086,0.0,0.0,0.0,0.323334,0.367211,0.38410700000000003,0.38719899999999996,0.38919000000000004,0.39009099999999997,0.384802,0.391448,0.387929,0.371799,0.371799
2578,lane,__la_ne___,__len_____,595.0,5.0,0.0,0.0,0.0,0.0,0.24387899999999998,0.23702600000000001,0.236675,0.22263899999999998,0.20616900000000002,0.173973,0.17382899999999998,0.123805,0.0,0.05
2579,lanes,__la_nes__,__lenz____,152.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389100000000002,0.143772,0.09811289999999999,0.0619664,0.0619664
2580,lap,__la_p____,__l@p_____,221.0,5.6,0.0,0.0,0.0,0.0,0.26029800000000003,0.23702600000000001,0.230028,0.22263899999999998,0.222493,0.196442,0.196279,0.18570699999999998,0.0982145,0.0982145
2581,laps,__la_ps___,__l@ps____,28.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2582,lapse,__la_pse__,__l@ps____,103.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2583,larch,__la_rch__,__larC____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2584,lard,__la_rd___,__lard____,20.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
2585,lards,__la_rds__,__lardz___,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2586,large,__la_rge__,__larJ____,15747.0,4.1,0.0,0.49773999999999996,0.548338,0.560701,0.576835,0.5800529999999999,0.58114,0.58343,0.5845,0.5844090000000001,0.5860989999999999,0.585307,0.582671,0.582671
2587,lark,__la_rk___,__lark____,22.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2588,larks,__la_rks__,__larks___,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2589,lash,__la_sh___,__l@S_____,24.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
2590,lashed,__la_shed_,__l@St____,55.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
2591,lass,__la_ss___,__l@s_____,4.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2592,last,__la_st___,__l@st____,79363.0,3.0,0.0,0.603908,0.591138,0.584443,0.568905,0.563226,0.562222,0.556449,0.553346,0.544994,0.538508,0.526652,0.486545,0.486545
2593,latch,__la_tch__,__l@tC____,22.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.12383800000000002,0.0619023,0.0,0.05
2594,late,__la_te___,__let_____,17018.0,3.7,0.0,0.49010600000000004,0.469884,0.469179,0.454775,0.45297299999999996,0.451721,0.448337,0.446833,0.4437,0.44079799999999997,0.440679,0.44912799999999997,0.44912799999999997
2595,lathe,__la_the__,__leD_____,20.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2596,lathes,__la_thes_,__leDz____,71.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2597,laud,__laud____,__lad_____,25.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2598,laugh,__laugh___,__l@f_____,286.0,4.9,0.0,0.44895,0.398412,0.37822100000000003,0.33872199999999997,0.319322,0.310812,0.31051799999999996,0.29835900000000004,0.276353,0.24767600000000004,0.235684,0.12393299999999999,0.12393299999999999
2599,laughed,__laughed_,__laft____,131.0,4.194245614035086,0.0,0.5202140000000001,0.475999,0.455682,0.403215,0.370677,0.349024,0.336991,0.320861,0.284132,0.26761,0.229066,0.0982145,0.0982145
2600,laughs,__laughs__,__l@fs____,168.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
2601,launch,__launch__,__lanC____,2778.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.18648699999999999,0.18631099999999998,0.196735,0.222162,0.221977,0.20563499999999998,0.17396199999999998,0.17396199999999998
2602,launched,__launched,__lanCt___,3881.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.215047,0.22981100000000002,0.236296,0.25330199999999997,0.258198,0.26753699999999997,0.253285,0.253285
2603,lave,__la_ve___,__lev_____,12.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2604,law,__law_____,__la______,24078.0,3.6,0.0,0.0,0.0,0.37822100000000003,0.423311,0.43436899999999995,0.44188299999999997,0.45302200000000004,0.457717,0.479742,0.48617299999999997,0.501287,0.538054,0.538054
2605,lawn,__lawn____,__lan_____,515.0,6.3,0.0,0.0,0.0,0.29973299999999997,0.300088,0.314037,0.307965,0.298554,0.291723,0.276353,0.26302800000000004,0.24760900000000002,0.185899,0.185899
2606,lawns,__lawns___,__lanz____,51.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.206806,0.18648699999999999,0.18631099999999998,0.20616900000000002,0.20586100000000002,0.196279,0.173782,0.0,0.05
2607,laws,__laws____,__laz_____,5356.0,4.194245614035086,0.0,0.0,0.0,0.34618899999999997,0.397947,0.41361099999999995,0.4199,0.430424,0.43444099999999997,0.44555600000000006,0.44819499999999995,0.469527,0.501151,0.501151
2608,lax,__la_x____,__l@ks____,148.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2609,lay,__lay_____,__le______,1005.0,3.8,0.0,0.47813100000000003,0.481729,0.487571,0.478491,0.473131,0.46913299999999997,0.465271,0.453294,0.44432299999999997,0.438849,0.42218500000000003,0.3515,0.3515
2610,lays,__lays____,__lez_____,90.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.14410599999999998,0.160191,0.143772,0.123805,0.0982145,0.0982145
2611,laze,__la_ze___,__lez_____,4.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2612,leach,__leach___,__liC_____,96.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2613,lead,__lead____,__lid_____,7263.0,4.7,0.0,0.0,0.371795,0.390187,0.40623400000000004,0.41626599999999997,0.421546,0.423558,0.42639499999999997,0.432385,0.43618199999999996,0.438071,0.458075,0.458075
2614,leads,__leads___,__lidz____,1040.0,4.194245614035086,0.0,0.0,0.0,0.0,0.26029800000000003,0.277621,0.281196,0.28093,0.276766,0.291288,0.280095,0.303748,0.34973000000000004,0.34973000000000004
2615,leaf,__leaf____,__lif_____,248.0,6.8,0.0,0.0,0.0,0.0,0.317573,0.329041,0.328554,0.313275,0.315743,0.297914,0.30080100000000004,0.280019,0.214369,0.214369
2616,leak,__leak____,__lik_____,433.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.160191,0.160058,0.16001500000000002,0.0982145,0.0982145
2617,leaks,__leaks___,__liks____,390.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.123805,0.12393299999999999,0.12393299999999999
2618,lean,__lean____,__lin_____,447.0,4.0,0.0,0.0,0.0,0.0,0.26029800000000003,0.26905999999999997,0.27720900000000004,0.276947,0.2726,0.25330199999999997,0.24767600000000004,0.235684,0.185899,0.185899
2619,leaned,__leaned__,__lind____,62.0,4.194245614035086,0.0,0.0,0.379212,0.366077,0.32518800000000003,0.31671900000000003,0.30502399999999996,0.295296,0.280746,0.25330199999999997,0.235748,0.196226,0.0982145,0.0982145
2620,leans,__leans___,__linz____,107.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2621,leap,__leap____,__lip_____,370.0,4.9,0.0,0.0,0.0,0.0,0.26029800000000003,0.243222,0.236675,0.23645100000000002,0.21470300000000003,0.196442,0.196279,0.16001500000000002,0.160181,0.160181
2622,leaps,__leaps___,__lips____,89.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.09811289999999999,0.0982145,0.0982145
2623,learn,__learn___,__l^rn____,1744.0,2.9,0.0,0.514278,0.510471,0.513413,0.510922,0.5113800000000001,0.513592,0.514266,0.511003,0.507833,0.5068,0.504488,0.48379399999999995,0.48379399999999995
2624,learned,__learned_,__l^rnd___,2197.0,4.194245614035086,0.0,0.46123400000000003,0.47938500000000006,0.5014069999999999,0.5115390000000001,0.511077,0.5078630000000001,0.50707,0.506426,0.505671,0.502717,0.49964200000000003,0.468605,0.468605
2625,learns,__learns__,__l^rnz___,135.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.18648699999999999,0.196864,0.20616900000000002,0.222162,0.214205,0.20563499999999998,0.242096,0.242096
2626,lease,__lease___,__lis_____,1585.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12383800000000002,0.173782,0.17396199999999998,0.17396199999999998
2627,leash,__leash___,__liS_____,47.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2628,leave,__leave___,__liv_____,5044.0,3.9,0.0,0.5202140000000001,0.48033000000000003,0.482749,0.480682,0.46886400000000006,0.46471,0.466261,0.460374,0.451479,0.445187,0.432616,0.384778,0.384778
2629,leaves,__leaves__,__livz____,1719.0,4.194245614035086,0.0,0.466815,0.46721,0.458664,0.468161,0.463873,0.469612,0.47011499999999995,0.46446800000000005,0.452618,0.44937,0.436064,0.37039099999999997,0.37039099999999997
2630,led,__le_d____,__lEd_____,10721.0,2.9,0.0,0.0,0.399559,0.416037,0.43695900000000004,0.43436899999999995,0.434434,0.439496,0.43787200000000004,0.440518,0.44015299999999996,0.44195500000000004,0.458075,0.458075
2631,ledge,__le_dge__,__lEJ_____,22.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.0,0.16043,0.160191,0.12383800000000002,0.09811289999999999,0.0619664,0.0619664
2632,lee,__lee_____,__li______,2765.0,4.194245614035086,0.0,0.0,0.0,0.30304000000000003,0.255151,0.243222,0.242862,0.22981100000000002,0.21470300000000003,0.222162,0.221977,0.22191799999999998,0.185899,0.185899
2633,leech,__leech___,__liC_____,52.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2634,leek,__leek____,__lik_____,3.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2635,leeks,__leeks___,__liks____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2636,leer,__leer____,__lir_____,4.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2637,leered,__leered__,__lird____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2638,leers,__leers___,__lirz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2639,lees,__lees____,__liz_____,11.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2640,left,__le_ft___,__lEft____,9705.0,4.0,0.0,0.5936239999999999,0.584338,0.585758,0.579908,0.570559,0.569243,0.567599,0.5628350000000001,0.554534,0.550194,0.540489,0.491439,0.491439
2641,leg,__le_g____,__lEg_____,472.0,6.8,0.0,0.439751,0.404008,0.39264499999999997,0.378662,0.372114,0.362587,0.354018,0.34473400000000004,0.325216,0.3176,0.287465,0.229303,0.229303
2642,legs,__le_gs___,__lEgz____,313.0,4.194245614035086,0.0,0.47376899999999994,0.469355,0.46324,0.45872799999999997,0.451218,0.4457,0.439496,0.431598,0.412612,0.402956,0.386761,0.29789499999999997,0.29789499999999997
2643,lei,__lei_____,__le______,92.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2644,leis,__leis____,__lez_____,7.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2645,lend,__le_nd___,__lEnd____,1167.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.215047,0.22263899999999998,0.21470300000000003,0.222162,0.221977,0.21414699999999998,0.242096,0.242096
2646,lends,__le_nds__,__lEndz___,153.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09811289999999999,0.12393299999999999,0.12393299999999999
2647,length,__le_ngth_,__lengT___,765.0,3.7,0.0,0.0,0.0,0.355771,0.370213,0.396876,0.400509,0.40895,0.420054,0.43309200000000003,0.43412799999999996,0.448664,0.4194,0.4194
2648,lengths,__le_ngths,__lengTs__,194.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.18631099999999998,0.18618900000000002,0.185911,0.196279,0.20563499999999998,0.23592800000000003,0.23592800000000003
2649,lens,__le_ns___,__lEnz____,219.0,5.9,0.0,0.0,0.0,0.0,0.27418000000000003,0.273443,0.295575,0.2884,0.295103,0.294662,0.280095,0.271895,0.258395,0.258395
2650,lent,__le_nt___,__lEnt____,460.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.174347,0.174233,0.185911,0.196279,0.173782,0.0982145,0.0982145
2651,lept,__le_pt___,__lEpt____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2652,less,__le_ss___,__lEs_____,20657.0,2.7,0.0,0.0,0.414263,0.439101,0.481972,0.49482299999999996,0.501073,0.5089239999999999,0.513061,0.522179,0.527039,0.536404,0.565068,0.565068
2653,lest,__le_st___,__lEst____,165.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.174347,0.174233,0.160191,0.17382899999999998,0.16001500000000002,0.12393299999999999,0.12393299999999999
2654,let,__le_t____,__lEt_____,4810.0,1.9,0.0,0.602108,0.585383,0.570645,0.547127,0.530388,0.520613,0.516541,0.508285,0.489993,0.481814,0.469991,0.418576,0.418576
2655,lets,__le_ts___,__lEts____,447.0,4.194245614035086,0.0,0.0,0.0,0.0,0.230992,0.223181,0.215047,0.206304,0.20616900000000002,0.20586100000000002,0.20569099999999998,0.196226,0.0982145,0.0982145
2656,lewd,__lewd____,__lud_____,19.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2657,lice,__li_ce___,__lAs_____,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
2658,lick,__li_ck___,__lIk_____,37.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2659,licked,__li_cked_,__lIkt____,28.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2660,licks,__li_cks__,__lIks____,11.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2661,lid,__li_d____,__lId_____,210.0,6.5,0.0,0.0,0.0,0.0,0.255151,0.25446399999999997,0.24865,0.22981100000000002,0.196735,0.173973,0.160058,0.143733,0.0982145,0.0982145
2662,lids,__li_ds___,__lIdz____,16.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0,0.0,0.05
2663,lie,__lie_____,__lA______,758.0,3.2,0.0,0.0,0.367037,0.366077,0.371677,0.367732,0.368669,0.36832,0.362007,0.351523,0.343935,0.335898,0.320362,0.320362
2664,lied,__lied____,__lAd_____,140.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2665,liege,__liege___,__liJ_____,8.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2666,lien,__lien____,__lin_____,119.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2667,liens,__liens___,__linz____,93.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2668,lies,__lies____,__lAz_____,965.0,4.194245614035086,0.0,0.0,0.0,0.32069699999999995,0.344796,0.35135700000000003,0.35435300000000003,0.354018,0.352048,0.353259,0.36272,0.359489,0.353236,0.353236
2669,life,__li_fe___,__lAf_____,13046.0,3.9,0.0,0.514996,0.546081,0.564076,0.578018,0.587997,0.590534,0.592054,0.595337,0.598413,0.599344,0.599941,0.593245,0.593245
2670,lift,__li_ft___,__lIft____,964.0,4.0,0.0,0.0,0.0,0.335477,0.317573,0.324313,0.321375,0.31854699999999997,0.310315,0.301051,0.297667,0.280019,0.214369,0.214369
2671,lifts,__li_fts__,__lIfts___,100.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16043,0.14389100000000002,0.160058,0.143733,0.0982145,0.0982145
2672,light,__li_ght__,__lAt_____,5933.0,5.3,0.0,0.543955,0.558057,0.553549,0.563027,0.559765,0.561711,0.5575220000000001,0.555362,0.550272,0.549244,0.5423600000000001,0.513417,0.513417
2673,lights,__li_ghts_,__lAts____,626.0,4.194245614035086,0.0,0.0,0.402916,0.39264499999999997,0.39119,0.38656799999999997,0.383538,0.378054,0.375133,0.35988400000000004,0.359586,0.34192100000000003,0.284114,0.284114
2674,lilt,__li_lt___,__lIlt____,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2675,lilts,__li_lts__,__lIlts___,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2676,limb,__li_mb___,__lIm_____,79.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.19705,0.18631099999999998,0.18618900000000002,0.14389100000000002,0.160058,0.143733,0.12393299999999999,0.12393299999999999
2677,limbs,__li_mbs__,__lImz____,49.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.206806,0.215047,0.22981100000000002,0.22966,0.222162,0.214205,0.229066,0.22214699999999998,0.22214699999999998
2678,lime,__li_me___,__lAm_____,72.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16043,0.160191,0.143772,0.143733,0.0982145,0.0982145
2679,limes,__li_mes__,__lAmz____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
2680,limn,__li_mn___,__lIm_____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
